8.000000000000000444e-01 2.206802121580496434e-02
8.000800000000000134e-01 2.200813025744493764e-02
8.001600079999999782e-01 2.198223491620440034e-02
8.002400240007999654e-01 2.200429587213692528e-02
8.003200480032000019e-01 2.201985655738515624e-02
8.004000800080003364e-01 2.203224518648105174e-02
8.004801200160011065e-01 2.191790760785096784e-02
8.005601680280026722e-01 2.201270675372916930e-02
8.006402240448055041e-01 2.197222545203270094e-02
8.007202880672099621e-01 2.201526997743643091e-02
8.008003600960166279e-01 2.203305108634418669e-02
8.008804401320261945e-01 2.197669822183241639e-02
8.009605281760393547e-01 2.208455437300208685e-02
8.010406242288569123e-01 2.195008671505775319e-02
8.011207282912797822e-01 2.196978560142769099e-02
8.012008403641088794e-01 2.199018678824810058e-02
8.012809604481453407e-01 2.197396741634184344e-02
8.013610885441901921e-01 2.188640806307378534e-02
8.014412246530445705e-01 2.198631850012777028e-02
8.015213687755098348e-01 2.204906580885683184e-02
8.016015209123873442e-01 2.202842817115191823e-02
8.016816810644785685e-01 2.200475080300228620e-02
8.017618492325849777e-01 2.198193550644180969e-02
8.018420254175082640e-01 2.193914028599386334e-02
8.019222096200500083e-01 2.198079773686990521e-02
8.020024018410120137e-01 2.204703826348723000e-02
8.020826020811960833e-01 2.204027263486857055e-02
8.021628103414042421e-01 2.198742337277282549e-02
8.022430266224384043e-01 2.202388641127712987e-02
8.023232509251005951e-01 2.203701384792748977e-02
8.024034832501930614e-01 2.202605898161543244e-02
8.024837235985180506e-01 2.199548027496597141e-02
8.025639719708779207e-01 2.198724149331040753e-02
8.026442283680750300e-01 2.205543593568772692e-02
8.027244927909118477e-01 2.202426597734897379e-02
8.028047652401909540e-01 2.201493181031638491e-02
8.028850457167149290e-01 2.201239353146855482e-02
8.029653342212865752e-01 2.198987551082843758e-02
8.030456307547086947e-01 2.204629075433497606e-02
8.031259353177842009e-01 2.204780189551859559e-02
8.032062479113160069e-01 2.198555032766447495e-02
8.032865685361071373e-01 2.196739721462830780e-02
8.033668971929607272e-01 2.203819933747361640e-02
8.034472338826800231e-01 2.199406803282081407e-02
8.035275786060682712e-01 2.205383601403601221e-02
8.036079313639288291e-01 2.205923081157333196e-02
8.036882921570652760e-01 2.202819261524725097e-02
8.037686609862809695e-01 2.200388464938311112e-02
8.038490378523795998e-01 2.201572618911941392e-02
8.039294227561648576e-01 2.197328850625309207e-02
8.040098156984404332e-01 2.199692208510283659e-02
8.040902166800102391e-01 2.197988653887507707e-02
8.041706257016781878e-01 2.204586360811278123e-02
8.042510427642483029e-01 2.205914551069572058e-02
8.043314678685247188e-01 2.208180912311571986e-02
8.044119010153115701e-01 2.205868308878653275e-02
8.044923422054131024e-01 2.208785028593069841e-02
8.045727914396336722e-01 2.208766372852788776e-02
8.046532487187776361e-01 2.209817601643144017e-02
8.047337140436494618e-01 2.202297159072618554e-02
8.048141874150538388e-01 2.204143009143420123e-02
8.048946688337953459e-01 2.196296051578354794e-02
8.049751583006786726e-01 2.195288068130963818e-02
8.050556558165087306e-01 2.199225519882950369e-02
8.051361613820904317e-01 2.195014304095655941e-02
8.052166749982286875e-01 2.196789054412108880e-02
8.052971966657285208e-01 2.203369008001389295e-02
8.053777263853950652e-01 2.208132752257348577e-02
8.054582641580335656e-01 2.214254927943582613e-02
8.055388099844493777e-01 2.205435171946671172e-02
8.056193638654478573e-01 2.203150532827299890e-02
8.056999258018343602e-01 2.203728379420109157e-02
8.057804957944145752e-01 2.202108618563856576e-02
8.058610738439939691e-01 2.200900702509593632e-02
8.059416599513783419e-01 2.203756915682521592e-02
8.060222541173734934e-01 2.203307105654999168e-02
8.061028563427852234e-01 2.205744457961772431e-02
8.061834666284195539e-01 2.213067014165513366e-02
8.062640849750823957e-01 2.216694239773615155e-02
8.063447113835798818e-01 2.207031236751315004e-02
8.064253458547182563e-01 2.203688167037109319e-02
8.065059883893037629e-01 2.213360493764978884e-02
8.065866389881426457e-01 2.199738975277747144e-02
8.066672976520414817e-01 2.204231733366119814e-02
8.067479643818067370e-01 2.207426721835094308e-02
8.068286391782448774e-01 2.216948636488508609e-02
8.069093220421627022e-01 2.203445829910595510e-02
8.069900129743668993e-01 2.211193263137255227e-02
8.070707119756643788e-01 2.213342881744917792e-02
8.071514190468619399e-01 2.216315139371545853e-02
