2.000000000000000000e+00 1.478945585838276414e-02
1.999600079984003242e+00 1.465971674131500563e-02
1.999200319872051157e+00 1.466404024202694681e-02
1.998800719568259110e+00 1.469815920679881302e-02
1.998401278976818629e+00 1.468421649703879547e-02
1.998001998001998070e+00 1.472929920994292541e-02
1.997602876548142170e+00 1.474120023568279911e-02
1.997203914519672496e+00 1.475092080118142052e-02
1.996805111821086332e+00 1.466642396361830109e-02
1.996406468356957564e+00 1.469349103953512467e-02
1.996007984031936022e+00 1.466547917069052284e-02
1.995609658750748361e+00 1.474264533443706698e-02
1.995211492418196286e+00 1.468364727101658176e-02
1.994813484939158110e+00 1.471541080734167783e-02
1.994415636218587862e+00 1.470031325676283973e-02
1.994017946161515509e+00 1.466815223110892047e-02
1.993620414673046293e+00 1.466244490138290946e-02
1.993223041658361616e+00 1.472117025507760357e-02
1.992825827022718155e+00 1.464388259632611738e-02
1.992428770671448524e+00 1.464690855967674260e-02
1.992031872509960166e+00 1.471504159867467049e-02
1.991635132443736245e+00 1.472983646799138485e-02
1.991238550378335415e+00 1.468361639929115572e-02
1.990842126219390718e+00 1.474626351126592100e-02
1.990445859872611356e+00 1.471434406512224860e-02
1.990049751243781140e+00 1.472296893568753387e-02
1.989653800238758485e+00 1.476246707178165141e-02
1.989258006763477304e+00 1.468248861763086013e-02
1.988862370723945894e+00 1.467961145110647028e-02
1.988466892026247823e+00 1.470039429602732969e-02
1.988071570576540825e+00 1.470237267190612623e-02
1.987676406281057462e+00 1.469311327303658710e-02
1.987281399046104902e+00 1.469159870131209883e-02
1.986886548778064698e+00 1.467256100381226017e-02
1.986491855383393013e+00 1.466599001557072207e-02
1.986097318768619724e+00 1.473429780855628826e-02
1.985702938840349541e+00 1.468838997234464885e-02
1.985308715505261112e+00 1.468484335347948824e-02
1.984914648670107251e+00 1.474028787516475092e-02
1.984520738241714710e+00 1.467944111295001186e-02
1.984126984126984183e+00 1.473551959546832990e-02
1.983733386232890306e+00 1.467840201380720896e-02
1.983339944466481652e+00 1.468143088631926677e-02
1.982946658734880074e+00 1.468202470397324613e-02
1.982553528945281585e+00 1.476321595436844505e-02
1.982160555004955471e+00 1.467912319050897890e-02
1.981767736821244519e+00 1.469851122998915016e-02
1.981375074301565231e+00 1.470828322312768208e-02
1.980982567353407386e+00 1.468911652390987588e-02
1.980590215884333594e+00 1.473681807460726009e-02
1.980198019801980180e+00 1.471065688811310987e-02
1.979805979014056527e+00 1.474572106941677424e-02
1.979414093428345289e+00 1.467158415053914852e-02
1.979022362952701286e+00 1.465339980266184075e-02
1.978630787495053500e+00 1.470233566391919086e-02
1.978239366963402635e+00 1.468385485636995377e-02
1.977848101265822889e+00 1.470540141900793935e-02
1.977456990310460849e+00 1.469679801357252555e-02
1.977066034005535711e+00 1.463698186673497922e-02
1.976675232259339721e+00 1.473581201403080868e-02
1.976284584980237069e+00 1.470364451355348628e-02
1.975894092076664776e+00 1.479989281852533631e-02
1.975503753457131584e+00 1.470657117168665262e-02
1.975113569030219285e+00 1.468427546919065865e-02
1.974723538704581394e+00 1.466996106301684047e-02
1.974333662388943811e+00 1.470895095649629031e-02
1.973943939992104157e+00 1.469664508076679726e-02
1.973554371422932663e+00 1.469561149965836755e-02
1.973164956590371055e+00 1.475502380768365512e-02
1.972775695403432561e+00 1.467147318453880175e-02
1.972386587771203237e+00 1.466809084164547722e-02
1.971997633602839750e+00 1.468451372113341660e-02
1.971608832807570932e+00 1.465036126571873584e-02
1.971220185294697336e+00 1.474600134726914563e-02
1.970831690973590788e+00 1.472277790279389459e-02
1.970443349753694617e+00 1.468023481802484612e-02
1.970055161544523203e+00 1.466410603048231079e-02
1.969667126255662870e+00 1.468077205407519042e-02
1.969279243796770329e+00 1.467586026246210998e-02
1.968891514077574234e+00 1.471844858101718084e-02
1.968503937007874072e+00 1.469049488615865526e-02
1.968116512497539938e+00 1.471870752906617036e-02
1.967729240456513207e+00 1.471944705355730104e-02
1.967342120794806304e+00 1.468939128164990435e-02
1.966955153422502045e+00 1.468619011006406030e-02
1.966568338249754078e+00 1.468407403728860458e-02
1.966181675186787325e+00 1.471478270544953476e-02
1.965795164143896212e+00 1.467261191125116687e-02
1.965408805031446438e+00 1.472035058769080237e-02
1.965022597759874312e+00 1.469498117761570272e-02
1.964636542239685646e+00 1.469532311096909821e-02
1.964250638381457525e+00 1.464630984841266970e-02
1.963864886095836537e+00 1.474572386846973240e-02
1.963479285293540100e+00 1.473420889736382078e-02
1.963093835885355354e+00 1.470614309147503032e-02
1.962708537782139384e+00 1.467971007430535213e-02
1.962323390894819441e+00 1.466979432895465160e-02
1.961938395134392721e+00 1.475193375328767015e-02
1.961553550411926139e+00 1.466273235381073195e-02
1.961168856638556557e+00 1.467682251455134854e-02
1.960784313725490113e+00 1.474476159056511970e-02
1.960399921584003113e+00 1.468888302288909667e-02
1.960015680125440918e+00 1.469566803299919913e-02
1.959631589261218831e+00 1.472555476173485062e-02
1.959247648902821215e+00 1.466272745081423357e-02
1.958863858961802151e+00 1.467725501400250418e-02
1.958480219349784557e+00 1.471713149139182789e-02
1.958096729978460848e+00 1.475390855323909650e-02
1.957713390759592720e+00 1.462484425323474710e-02
1.957330201605010700e+00 1.470239374619179001e-02
1.956947162426614373e+00 1.467993404948829753e-02
1.956564273136372600e+00 1.482270476864267286e-02
1.956181533646322412e+00 1.467745491444397490e-02
1.955798943868570339e+00 1.473604878255476563e-02
1.955416503715291299e+00 1.475924114403495344e-02
1.955034213098729268e+00 1.470051078635885647e-02
1.954652071931196167e+00 1.466287457365603522e-02
1.954270080125073195e+00 1.473204376957373482e-02
1.953888237592809718e+00 1.465629321001924931e-02
1.953506544246923271e+00 1.471086310413931286e-02
1.953125000000000000e+00 1.473400143429957204e-02
1.952743604764694441e+00 1.472767529504711084e-02
1.952362358453729074e+00 1.472232499688538171e-02
1.951981260979894550e+00 1.471161896143607928e-02
1.951600312256049907e+00 1.470558382150475435e-02
1.951219512195121908e+00 1.466107957395685127e-02
1.950838860710105260e+00 1.465827880728219970e-02
1.950458357714062840e+00 1.472086616509019757e-02
1.950078003120124803e+00 1.474028172827945501e-02
1.949697796841489472e+00 1.464287626391273800e-02
1.949317738791422894e+00 1.475861124781617517e-02
1.948937828883258616e+00 1.467613510773781854e-02
1.948558067030397467e+00 1.472521175313808856e-02
1.948178453146308220e+00 1.473574759639524265e-02
1.947798987144526706e+00 1.468902123792311526e-02
1.947419668938656256e+00 1.470115211022066451e-02
1.947040498442367706e+00 1.468796840466219181e-02
1.946661475569398503e+00 1.466849609241694524e-02
1.946282600233553817e+00 1.467198998496316645e-02
1.945903872348705876e+00 1.475270221281074420e-02
1.945525291828793746e+00 1.467061767151454227e-02
1.945146858587823324e+00 1.468165667384774969e-02
1.944768572539867790e+00 1.472623556115813803e-02
1.944390433599066714e+00 1.471736825142213115e-02
1.944012441679626724e+00 1.465528674529602282e-02
1.943634596695821282e+00 1.474600147710363948e-02
1.943256898561989798e+00 1.475159749236361340e-02
1.942879347192539408e+00 1.466687566103509754e-02
1.942501942501942525e+00 1.466551441749036622e-02
1.942124684404738844e+00 1.466943016398625926e-02
1.941747572815534006e+00 1.471107703769291772e-02
1.941370607649000268e+00 1.469741061536605081e-02
1.940993788819875832e+00 1.470667717368737137e-02
1.940617116242965290e+00 1.474693134274677672e-02
1.940240589833139406e+00 1.468287474203260404e-02
1.939864209505334669e+00 1.474479047725029551e-02
1.939487975174553958e+00 1.472259078858190184e-02
1.939111886755865877e+00 1.474018480976688888e-02
1.938735944164404756e+00 1.473078959954596950e-02
1.938360147315371096e+00 1.469590786009173852e-02
1.937984496124030898e+00 1.467878331251188176e-02
1.937608990505715889e+00 1.468350267098923398e-02
1.937233630375823301e+00 1.471508062367021114e-02
1.936858415649816090e+00 1.465646920051206017e-02
1.936483346243222270e+00 1.469940915726339684e-02
1.936108422071636026e+00 1.469042162788525285e-02
