1.800828381055285421e+00 1.464213494544024108e-02
1.800504141159524618e+00 1.464982329432944728e-02
1.800180018001800164e+00 1.457703881682893485e-02
1.799856011519078480e+00 1.465730164360872119e-02
1.799532121648371508e+00 1.462275718819426237e-02
1.799208348326736262e+00 1.463663486340884522e-02
1.798884691491275500e+00 1.449417583536612673e-02
1.798561151079136611e+00 1.451210992968858526e-02
1.798237727027512944e+00 1.456127584343272670e-02
1.797914419273642483e+00 1.452151937295641237e-02
1.797591227754808507e+00 1.464713908076500752e-02
1.797268152408339370e+00 1.447911757470950710e-02
1.796945193171608279e+00 1.465235207243753904e-02
1.796622349982033739e+00 1.450542699692703927e-02
1.796299622777079108e+00 1.471803288850120559e-02
1.795977011494252817e+00 1.454660990438808379e-02
1.795654516071107931e+00 1.451569754998711069e-02
1.795332136445242366e+00 1.459104811505414559e-02
1.795009872554299113e+00 1.457386752694045558e-02
1.794687724335965573e+00 1.456652949784392401e-02
1.794365691727974221e+00 1.456454371577829872e-02
1.794043774668101943e+00 1.457587879889698547e-02
1.793721973094170474e+00 1.459727808390532365e-02
1.793400286944045963e+00 1.468575277453193495e-02
1.793078716155639185e+00 1.452354502656265194e-02
1.792757260666905772e+00 1.466061393386611407e-02
1.792435920415845096e+00 1.453479757481210104e-02
1.792114695340501829e+00 1.462247012803325440e-02
1.791793585378964382e+00 1.457313313770669701e-02
1.791472590469365800e+00 1.460724035639507021e-02
1.791151710549883536e+00 1.458219812786078033e-02
1.790830945558739229e+00 1.454107653778482188e-02
1.790510295434198706e+00 1.462918073659141664e-02
1.790189760114572204e+00 1.452833571600077416e-02
1.789869339538213699e+00 1.457750650885255260e-02
1.789549033643521803e+00 1.458703758621323829e-02
1.789228842368939087e+00 1.455400380585263748e-02
1.788908765652951649e+00 1.455085780654543845e-02
1.788588803434090435e+00 1.452617571936017093e-02
1.788268955650929914e+00 1.456334907762068566e-02
1.787949222242088299e+00 1.451848770726728126e-02
1.787629603146228208e+00 1.460530611347535777e-02
1.787310098302055339e+00 1.461148952013628655e-02
1.786990707648320242e+00 1.465841414278502321e-02
1.786671431123816323e+00 1.459594582929620889e-02
1.786352268667381171e+00 1.459246760427727538e-02
1.786033220217896123e+00 1.454832590664808037e-02
1.785714285714285809e+00 1.463659272460044944e-02
1.785395465095518608e+00 1.451133701387866126e-02
1.785076758300606858e+00 1.457844731596014132e-02
1.784758165268606200e+00 1.461945800372894955e-02
1.784439685938615350e+00 1.447921848984919449e-02
1.784121320249776987e+00 1.452171825726873526e-02
1.783803068141277093e+00 1.458805184322032635e-02
1.783484929552345388e+00 1.445764373648661394e-02
1.783166904422254007e+00 1.462324176063721504e-02
1.782848992690319045e+00 1.466530433954247280e-02
1.782531194295900123e+00 1.456653487898293409e-02
1.782213509178399491e+00 1.454198178556933424e-02
1.781895937277262920e+00 1.447696564836878884e-02
1.781578478531979259e+00 1.462075948443311048e-02
1.781261132882080434e+00 1.466628292987878085e-02
1.780943900267141666e+00 1.455548144757696193e-02
1.780626780626780592e+00 1.448959925646820489e-02
1.780309773900658810e+00 1.454688788322301175e-02
1.779992880028479885e+00 1.448738198388693256e-02
1.779676098949991125e+00 1.472855913049388524e-02
1.779359430604982251e+00 1.453214810999979567e-02
1.779042874933285834e+00 1.465563196647915942e-02
1.778726431874777747e+00 1.448611420296289608e-02
1.778410101369375829e+00 1.456788414534576116e-02
1.778093883357041216e+00 1.447016461545919813e-02
1.777777777777777679e+00 1.455720733036731593e-02
1.777461784571631620e+00 1.456186346044149524e-02
1.777145903678692074e+00 1.453356142075359729e-02
1.776830135039090264e+00 1.454624298000631137e-02
1.776514478593000490e+00 1.461524016860252240e-02
1.776198934280639463e+00 1.454766696431284909e-02
1.775883502042266082e+00 1.460112890477883139e-02
1.775568181818181879e+00 1.459291422037610648e-02
1.775252973548730795e+00 1.453632149972856197e-02
1.774937877174298961e+00 1.454954670885958042e-02
1.774622892635314919e+00 1.459784924437977985e-02
1.774308019872249842e+00 1.455716922732531483e-02
1.773993258825616426e+00 1.453291178858352739e-02
1.773678609435970221e+00 1.450545870996590089e-02
1.773364071643908524e+00 1.452859562615734478e-02
1.773049645390070816e+00 1.457712504106978453e-02
1.772735330615139215e+00 1.456538152469906422e-02
1.772421127259836915e+00 1.469886043820704466e-02
1.772107035264929964e+00 1.450160775676983226e-02
1.771793054571226156e+00 1.453042656018054685e-02
1.771479185119574806e+00 1.451375957800471635e-02
1.771165426850867863e+00 1.456934184052296327e-02
1.770851779706038576e+00 1.454983161381482801e-02
1.770538243626062380e+00 1.450371582834739104e-02
1.770224818551956014e+00 1.456450401453723842e-02
1.769911504424778848e+00 1.450889552029568236e-02
1.769598301185630884e+00 1.449621930939086131e-02
1.769285208775654539e+00 1.450900270573145592e-02
1.768972227136033970e+00 1.453278085175157067e-02
1.768659356207994415e+00 1.459129556068458795e-02
1.768346595932802856e+00 1.461344494665991339e-02
1.768033946251768018e+00 1.455262995679882168e-02
1.767721407106240150e+00 1.454304854242301388e-02
1.767408978437610356e+00 1.453272888878878039e-02
1.767096660187312152e+00 1.452496174549873509e-02
1.766784452296819685e+00 1.454993503729258911e-02
1.766472354707648851e+00 1.448279533442754438e-02
1.766160367361356398e+00 1.449512843754756364e-02
1.765848490199540821e+00 1.454924823203760341e-02
1.765536723163841915e+00 1.456301484534507779e-02
1.765225066195939885e+00 1.450803754816518305e-02
1.764913519237557349e+00 1.450986794740232073e-02
1.764602082230457114e+00 1.455834893344719848e-02
1.764290755116443288e+00 1.451262801409320888e-02
1.763979537837361056e+00 1.449900306163712932e-02
1.763668430335096904e+00 1.446616681196086739e-02
1.763357432551578174e+00 1.461519810851935608e-02
1.763046544428772844e+00 1.450452480961123870e-02
1.762735765908690189e+00 1.457356965471199965e-02
1.762425096933380342e+00 1.458609695116718646e-02
1.762114537444933848e+00 1.457930653213946291e-02
1.761804087385482775e+00 1.448922158327453462e-02
1.761493746697199159e+00 1.444705063063013960e-02
1.761183515322296556e+00 1.454516629911769589e-02
1.760873393203028714e+00 1.458630602790111745e-02
1.760563380281690238e+00 1.454744627398521506e-02
1.760253476500616143e+00 1.447967304998266924e-02
1.759943681802182303e+00 1.451326892683845772e-02
1.759633996128805222e+00 1.446257827384859508e-02
1.759324419422941599e+00 1.449200833353143578e-02
1.759014951627088763e+00 1.452782865098814317e-02
1.758705592683784680e+00 1.456981565346081135e-02
1.758396342535607504e+00 1.447399953366314967e-02
1.758087201125175802e+00 1.458003925857897197e-02
1.757778168395148555e+00 1.453831233274313801e-02
1.757469244288224930e+00 1.450430839769252349e-02
1.757160428747144509e+00 1.450002077157212625e-02
1.756851721714687287e+00 1.456126127982665559e-02
1.756543123133673001e+00 1.448898809763570980e-02
1.756234632946961804e+00 1.459025771730612132e-02
1.755926251097453816e+00 1.454657890785493110e-02
1.755617977528089790e+00 1.451553833218791403e-02
